7.0731
14.446
8.1699
9.2947
11.895
11.681
9.1296
8.6775
10.114
11.91
11.031
9.3189
12.526
6.6459
10.194
7.1436
16.396
8.9457
9.8214
9.5037
9.8291
9.6611
8.3707
10.643
12.368
11.695
7.4311
10.308
8.6378
12.269
6.7762
8.9025
9.2946
15.521
6.3491
14.898
13.278
9.9447
9.0203
7.7528
8.1637
8.1836
9.1796
11.633
7.942
9.6188
5.6444
24.07
13.429
10.338
6.387
12.597
8.2997
12.104
10.917
17.193
8.9752
7.982
6.3518
9.5318
6.7473
6.9922
6.94
7.0049
8.5229
7.4172
12.597
9.7356
12.014
11.073
7.7865
7.3637
8.5861
13.097
7.0971
7.8027
12.128
13.455
8.5654
8.8831
6.2373
9.9878
14.756
9.3357
9.6931
16.354
5.9662
12.076
7.2688
8.8739
5.9216
17.824
10.98
15.461
10.222
7.547
7.4229
12.916
8.9467
9.1482
12.919
14.271
10.079
9.0659
18.704
5.9204
7.3705
15.013
7.7988
11.001
10.022
17.016
11.29
7.4379
10.072
13.544
11.305
8.5795
10.851
11.063
10.167
11.03
11.005
8.2716
7.5674
8.0135
8.392
8.392
9.1896
8.6196
6.2264
9.7681
10.551
9.0584
7.8163
12.258
10.482
6.6404
10.185
13.473
8.1623
7.0116
11.005
8.0306
8.7747
9.2666
7.7086
8.1281
6.1224
7.8833
10.542
11.305
9.7541
9.5763
13.49
9.0653
9.3937
14.843
13.124
17.274
15.738
7.9959
8.2496
9.6723
10.633
7.207
7.5054
12.485
7.6708
7.4576
12.198
11.354
10.098
6.9006
10.218
6.3404
21.054
8.9975
7.4001
10.538
8.0166
9.427
7.4809
6.6194
8.5622
12.674
8.1135
14.78
5.8536
10.054
6.3665
11.845
8.6711
11.112
13.184
10.638
8.3277
